GeneID,GSM8245471,GSM8245473,GSM8245474,GSM8245475,GSM8245476,GSM8245477,GSM8245478
28232,304,75,263,201,563,155,1025
107984747,504,148,386,337,598,219,572
107987227,0,0,0,0,0,1,0
8128,3,0,0,20,1,7,1
104613533,0,0,0,0,0,0,0
145858,0,0,0,1,0,3,0
100144604,0,0,1,24,3,4,2
400451,67,29,52,362,65,147,130
105370975,5,3,1,18,0,14,4
101926994,7,1,4,12,10,17,6
728619,12,4,3,18,12,18,6
100507217,581,159,587,697,687,297,567
1106,3706,1100,2667,3965,4440,4012,6409
100422995,8,6,15,29,12,9,17
56963,60,29,21,129,41,36,37
101927025,1,2,1,3,1,3,1
105370980,2,0,0,3,1,7,0
105370981,1,0,2,0,1,0,0
105370982,3,0,4,4,0,8,1
107983974,1,1,4,3,0,6,0
101927153,5,4,20,10,27,3,8
283682,0,0,1,0,0,2,0
101927129,0,0,1,0,0,1,0
101927112,1,1,0,0,0,2,0
105369203,1,0,3,2,0,7,0
105370984,0,0,0,0,0,1,0
55784,702,158,523,658,599,655,615
105370985,0,0,0,0,0,0,0
105370986,0,1,0,0,0,2,0
105370988,0,0,0,0,0,2,0
440311,1,2,3,4,4,4,3
105370989,0,0,0,1,0,0,0
105370991,1,0,2,6,0,2,0
105370990,0,0,1,0,0,0,0
105370994,4,2,2,14,3,0,1
400456,14,8,5,7,1,6,5
145820,16,9,3,15,5,5,8
105370993,4,27,3,6,0,9,7
105370995,0,0,0,0,0,1,0
107984800,1,0,0,1,0,3,0
112268156,2,0,1,4,0,2,2
105370998,8,5,1,3,1,9,1
105369212,44,2,15,11,14,19,30
644192,75,23,27,42,29,50,63
105370997,29,9,13,22,4,16,19
7026,397,253,176,488,214,302,364
100302258,0,3,0,1,1,0,1
101927263,10,7,9,11,4,16,8
105371001,0,0,0,0,0,2,0
105371002,0,0,0,1,0,0,0
100652749,0,0,0,0,0,0,0
145946,0,0,0,0,0,0,0
105371004,1,0,0,1,0,2,0
105371005,0,0,0,0,0,2,0
107984764,20,29,4,22,0,4,25
105371006,2,13,0,7,0,0,3
101927286,7,16,5,15,0,1,11
101927310,5,2,0,5,1,1,9
105371007,7,5,0,4,1,4,24
91948,8,15,6,55,2,3,4
91947,319,93,323,842,327,345,454
105371009,0,0,0,2,1,8,1
105371008,1,0,0,2,0,4,0
101927332,0,0,0,0,0,1,0
105371010,0,0,0,1,0,5,0
105371011,3,0,0,0,0,1,3
283777,0,1,0,4,0,9,0
104472848,28,14,30,58,49,66,79
3480,920,409,1042,1896,1227,1651,2545
100616432,0,2,4,9,2,10,10
145814,1,0,0,10,3,6,5
105371013,1,0,0,1,0,0,0
104564224,0,0,0,0,1,2,0
105371016,1,0,0,3,1,3,2
23336,310,31,150,645,208,82,112
64927,112,106,96,234,135,173,217
123355,226,157,118,393,140,267,177
7190,20,21,14,65,6,57,20
105371018,13,0,8,28,8,15,9
105371017,14,3,5,45,4,20,7
107984790,1,0,0,2,2,3,1
105371019,7,1,4,4,1,2,1
4205,1470,390,1889,1661,1946,760,1809
145748,214,131,265,330,258,186,273
105371020,0,2,0,5,0,0,3
196968,25,2,10,14,11,12,13
400464,11,8,12,17,20,7,17
170691,91,66,96,473,87,165,322
105371022,4,2,2,6,4,3,11
107984740,9,4,10,27,14,9,31
388182,8,0,2,23,2,2,4
105371021,1,0,3,6,0,2,1
102723320,10,0,0,3,4,3,7
204219,14,0,0,5,1,3,4
441733,162,10,19,175,86,89,112
102723335,2,1,1,8,6,8,9
55180,210,75,152,429,179,167,137
140460,121,91,106,287,103,184,125
105371024,1,2,0,0,3,6,1
440313,0,0,1,1,0,0,1
105369201,10,0,12,20,18,26,13
220,791,33,1163,504,6216,291,3651
101927751,621,32,670,365,4391,211,2511
79705,967,192,434,1032,1162,804,733
105371026,91,25,49,109,123,83,119
22856,911,220,1497,1343,2689,512,2889
107984727,0,0,0,0,0,0,0
55829,297,124,373,632,510,384,549
6627,270,141,182,361,260,305,419
5046,86,122,47,1825,162,307,301
100507472,9,6,2,128,9,23,24
105371027,3,4,1,40,1,9,6
107984751,40,39,11,1102,41,126,164
107987228,6,1,5,29,5,7,6
105371028,0,2,3,23,0,17,5
101927505,6,3,1,25,0,10,4
80213,183,79,158,308,206,142,216
123283,268,58,226,347,221,203,219
100128108,20,4,26,26,24,13,38
105371030,23,2,2,10,9,8,9
390648,1,0,0,0,0,0,0
390649,0,0,2,0,0,0,6
390651,0,0,0,3,0,6,13
105376730,2,1,2,2,1,0,1
26682,0,0,0,1,0,0,4
100124412,0,0,0,0,2,0,5
100422834,0,0,0,0,0,0,0
374666,113,77,56,225,161,403,444
102465910,5,2,1,11,4,18,16
100288486,8,2,4,7,4,9,19
102723461,16,2,4,14,6,10,3
107987377,1,0,1,0,2,1,0
102723502,0,1,0,0,0,1,0
105369218,0,0,0,0,0,0,0
102723532,0,0,0,0,0,0,1
107987381,0,0,0,0,0,0,0
100287029,11,3,2,11,6,12,14
103504738,12,1,1,11,6,34,16
100132169,4,0,2,3,0,0,5
51728,39,42,19,99,26,67,21
79622,40,16,36,155,42,65,76
64285,140,122,114,928,449,1553,933
4350,108,67,67,323,176,269,254
8131,193,101,108,428,229,547,377
3050,0,0,0,0,0,0,0
107983982,0,0,0,0,0,0,0
3042,1,0,0,0,1,0,0
3040,3414,70,527,379,1196,300,352
3039,2851,66,449,336,1016,216,332
3049,2,0,1,1,0,0,2
55692,584,311,394,1030,972,1226,1053
83986,242,182,174,669,396,883,664
8786,53,76,43,71,69,165,266
398,4,4,9,7,12,31,16
64714,9,89,34,35,35,45,33
8312,329,213,188,1115,638,1039,784
10573,83,101,76,306,147,248,251
58986,157,152,141,960,398,1119,681
100134368,2,9,3,13,3,18,3
105371036,6,8,2,19,1,17,5
4833,158,39,117,353,230,369,281
26063,42,83,42,351,47,247,140
9727,365,116,210,865,701,655,1911
64493,3,1,6,21,10,10,13
6650,315,399,174,1481,876,1259,871
100847028,6,2,0,26,19,13,22
100423037,6,9,1,24,22,16,20
146325,3,0,1,0,7,4,4
107987233,2,1,0,1,4,5,1
283948,7,1,2,5,15,16,6
9091,130,88,61,456,204,434,382
57799,78,75,35,324,127,452,183
101929280,21,21,6,78,40,142,83
117166,2,3,1,12,8,15,0
84326,107,86,76,257,163,341,250
64717,1,0,0,0,0,0,1
100287175,6,2,1,7,4,5,2
84331,30,89,31,227,70,188,78
105371038,9,23,4,41,13,21,9
197335,187,304,76,929,319,777,600
107984861,6,6,1,26,10,17,21
89941,436,201,237,865,566,1108,940
9028,11,22,2,22,13,55,17
105371184,0,0,0,6,0,2,2
10273,186,131,130,578,318,457,413
339123,194,147,141,628,351,476,469
84219,94,64,55,311,108,341,171
146330,38,59,14,70,27,155,82
79006,57,70,39,171,138,218,103
65990,40,35,27,119,62,101,51
124093,30,40,22,83,50,115,39
84264,42,55,25,82,75,91,58
64428,141,86,56,306,164,262,206
10232,536,786,433,1007,876,787,3024
724032,3,0,0,3,0,0,2
113000,56,124,23,240,74,130,64
63922,78,118,26,311,109,186,151
51764,3,2,1,5,4,4,2
388199,1,0,3,10,3,3,1
64788,329,233,139,632,352,703,423
107984876,9,10,4,27,9,53,31
101929387,12,12,6,38,17,69,26
30812,9,73,6,68,13,83,12
107984898,2,4,1,13,0,4,5
146336,0,33,0,43,0,49,6
6755,0,79,0,31,0,30,1
390664,0,16,0,10,0,21,6
107984906,0,11,0,0,0,1,0
105371042,0,1,7,16,0,9,1
8912,67,279,45,489,215,216,240
25823,5,9,6,204,13,7,20
64499,97,9,43,84,67,22,1
7177,90,8,57,80,62,20,2
23430,12,0,5,5,2,2,0
7329,350,261,267,743,409,759,569
8938,84,41,25,273,63,280,63
115939,67,61,67,215,134,170,137
84572,281,107,159,539,393,397,472
64718,266,106,121,361,231,484,351
101929440,3,0,1,6,0,8,4
283951,29,34,32,141,68,79,62
105371044,3,1,0,1,3,1,1
105371045,1,0,0,7,2,3,0
645811,25,15,4,30,29,30,35
1186,418,261,231,867,723,1322,1048
390667,0,0,0,2,1,1,0
9894,145,202,94,576,297,587,392
9742,314,132,191,737,436,709,817
79652,66,30,61,260,42,123,126
105371046,2,1,2,6,7,19,11
57585,376,176,210,857,505,1016,951
90861,183,209,229,1295,254,1003,713
23162,1047,358,459,1669,1631,2480,3854
101929480,12,3,5,31,15,19,56
100423012,5,0,8,10,5,5,10
4832,75,28,64,247,122,144,210
65993,107,155,83,405,125,355,162
197342,60,21,20,179,88,118,174
90864,239,67,104,579,305,602,500
10101,100,73,72,317,169,263,144
3483,16,14,8,169,5,26,7
3029,119,78,73,558,123,327,226
81889,44,64,55,208,62,133,102
254528,3,6,3,8,5,3,5
64735,0,0,0,2,0,0,0
105371048,0,0,0,0,0,0,1
64711,0,0,0,0,0,2,0
51734,30,48,43,246,64,124,54
6123,0,0,0,78,0,5,0
4716,151,124,115,448,172,264,207
6187,3467,6412,3215,7445,5816,7596,5159
574042,43,20,22,90,51,120,37
26784,85,23,88,290,162,281,117
735301,8,7,16,34,11,24,25
677844,5,1,4,17,10,16,9
146310,2,0,1,2,1,3,1
10607,128,92,76,568,209,474,301
124056,4,4,5,88,11,61,17
2671,59,49,50,151,74,179,115
9143,8,0,6,13,6,14,9
90850,247,181,127,757,364,747,634
283869,1,0,0,33,1,0,4
9351,147,54,50,804,83,379,204
4913,32,51,19,189,23,202,54
7249,610,258,343,1618,751,1779,1427
5310,1087,396,620,2256,2354,2079,3026
100188847,0,0,1,1,2,0,1
105371049,28,42,13,151,39,114,68
102465429,4,2,4,13,16,10,19
100616258,3,3,1,5,4,7,8
100500916,0,0,0,0,0,0,0
25837,23,27,15,288,42,92,48
100507303,28,46,22,121,27,84,37
26788,4,10,3,31,4,13,10
84231,355,385,275,1353,545,1432,812
57524,34,28,15,108,45,113,66
64223,93,72,63,253,146,247,168
283870,14,17,9,80,24,43,42
283871,63,70,49,297,101,203,102
1877,168,125,90,396,258,446,346
1775,10,11,0,26,11,78,9
1632,100,92,42,392,111,224,96
107984839,13,11,10,28,17,18,14
10921,401,363,278,1265,675,1072,704
106660606,2,8,2,11,6,17,1
100500812,2,2,0,7,3,8,0
100126328,1,2,0,3,1,4,1
100616241,0,0,0,0,0,1,0
21,98,77,54,330,48,96,244
650655,5,5,6,13,3,7,9
899,38,99,15,276,53,290,43
102465459,1,1,0,1,0,3,0
105371050,4,9,0,20,5,15,4
80178,2,19,4,39,6,30,9
102465460,0,0,0,1,0,0,0
729652,1,2,1,10,1,7,4
4917,2,2,3,19,28,9,7
57465,80,123,60,451,159,409,165
527,220,114,197,516,478,447,380
51005,136,65,82,284,225,339,294
752014,36,15,13,54,41,84,49
100422974,1,1,0,5,1,6,2
5170,546,327,430,1576,720,1224,797
652276,83,50,37,179,88,211,153
645644,98,65,40,184,124,230,148
100507321,432,115,279,1168,357,537,490
54442,116,83,112,589,149,422,214
83886,2,3,0,9,11,12,12
100128788,5,5,5,21,10,13,11
23524,8893,3791,4045,14729,12344,20502,15743
6923,247,251,305,864,456,732,560
260429,0,134,1,0,0,32,3
360226,0,4,1,56,0,3,2
109616997,0,1,0,0,0,1,1
10942,2,91,2,4,4,1,2
124220,17,4,14,177,4,210,27
124221,1,8,3,34,4,11,23
64063,33,7,18,655,0,315,128
101929566,0,0,1,5,1,2,0
114984,62,24,54,134,105,131,112
84256,350,101,137,605,377,502,633
105371055,7,8,1,148,6,46,21
79412,1,4,1,46,3,31,11
124222,23,103,18,355,45,310,41
9088,12,80,6,224,18,201,29
283875,1,9,0,7,1,58,2
101929613,0,9,0,3,0,55,0
107984895,3,5,1,18,1,11,2
105371056,2,11,2,35,1,22,3
9080,1,2,0,25,0,9,0
9074,0,0,0,0,0,0,0
51330,272,76,532,1212,1279,227,1528
54985,190,58,222,327,487,138,438
79228,168,87,120,401,379,268,369
146439,37,109,23,437,21,983,82
100128770,7,47,11,179,11,418,20
64386,79,13,23,92,101,57,94
100507419,55,18,12,58,44,56,73
9235,236,215,240,1296,286,1208,922
105371058,35,19,11,35,30,49,39
84891,0,3,0,0,0,3,0
81854,13,8,7,27,11,28,10
7755,27,49,12,126,45,146,68
100507458,35,34,25,116,22,108,54
7760,52,32,31,128,63,167,96
197350,2,2,8,17,2,42,6
100189173,0,0,0,0,0,1,2
100189168,116,0,21,60,19,2,41
100189119,22,1,3,12,0,1,19
100189335,0,0,0,1,0,0,1
100189221,0,0,0,2,0,0,1
100189282,0,0,0,0,0,0,0
100189209,0,0,0,0,0,0,0
100189136,0,0,0,0,0,0,0
100189388,0,0,0,0,0,0,0
100189281,0,0,0,0,0,0,0
4992,0,8,0,1,0,2,0
100189296,0,0,0,0,0,0,0
100189062,0,0,0,0,0,0,0
100189020,0,0,0,0,0,0,0
100189270,0,0,0,0,0,0,0
26184,0,1,0,1,0,0,0
7752,93,52,59,217,71,170,69
4210,32,0,20,39,66,27,68
283876,41,5,22,41,38,66,22
10127,292,166,236,703,424,607,350
91151,75,17,66,72,61,67,41
7627,192,48,121,247,126,196,126
4993,0,3,0,4,1,3,1
105371059,18,11,16,32,9,48,15
100463285,4,5,3,9,8,15,3
54925,93,66,86,216,59,246,80
7727,32,32,22,63,27,96,55
146434,73,34,116,183,77,88,114
79903,133,132,129,431,271,459,325
102465134,2,4,4,15,12,23,21
646174,6,0,2,2,6,2,5
23059,164,95,145,314,145,225,197
197358,321,10,109,244,177,118,135
101929732,30,3,16,31,27,22,17
105371060,4,2,1,8,5,8,6
84464,119,80,55,286,174,333,216
1773,159,298,47,565,125,839,203
10131,266,629,133,1165,228,927,374
1387,1767,723,957,2452,1966,2221,1811
102724927,3,0,2,1,4,4,6
115,254,77,148,638,356,330,399
105371062,1,1,0,6,2,6,4
6345,21,10,20,310,9,17,7
100507501,13,7,6,35,4,34,8
105371063,0,1,0,0,3,1,1
7023,53,94,27,153,47,239,46
84662,188,65,281,272,423,144,1159
101926896,4,0,1,5,6,5,7
100529144,228,72,113,330,350,442,422
51025,17,23,14,72,29,55,24
79585,261,69,137,346,414,505,500
114990,191,46,231,313,1013,151,656
9093,169,208,112,806,235,656,245
57407,115,100,94,422,127,443,273
3163,205,144,136,681,320,414,377
29965,146,64,95,272,223,119,215
342346,12,2,5,15,20,8,11
124402,46,48,52,261,153,167,116
23295,424,198,301,1045,837,1087,975
102466731,5,2,5,11,12,12,5
84309,131,86,98,414,292,416,300
124401,127,65,78,277,162,383,306
146562,22,5,6,45,14,45,22
26048,145,84,71,242,133,291,215
124404,0,0,0,0,1,3,2
440335,16,55,16,444,3,322,34
79641,62,60,43,300,70,274,142
84656,635,378,430,1620,910,1354,925
29855,516,280,325,1297,692,1364,730
5493,353,308,178,981,526,1452,1198
105371064,51,46,17,155,33,200,99
9717,8,4,1,25,1,12,5
51172,67,24,52,179,95,123,139
100507589,5,1,2,9,2,7,3
146556,65,0,21,51,4,14,1
56052,116,122,72,372,126,269,148
196483,51,55,36,174,58,130,65
107984828,2,2,1,3,2,3,0
105371067,0,0,0,0,0,1,0
105371066,0,0,0,0,0,1,0
54715,28,2,50,279,121,14,370
101926950,4,0,10,32,13,0,42
102465867,1,0,3,4,0,1,8
105371068,10,5,26,78,53,10,144
105371069,1,0,0,0,0,0,0
105371070,0,0,0,0,0,0,0
105371071,1,0,0,1,0,6,0
105371072,0,0,0,0,0,4,0
283953,0,0,0,0,1,2,3
79091,177,100,96,438,253,595,466
18,64,11,74,1536,115,196,106
107984840,2,0,0,6,1,8,3
25880,26,34,17,104,29,100,32
5373,263,227,245,1161,424,977,538
100130283,71,36,32,193,65,221,152
23589,260,107,186,826,306,706,580
101929989,2,0,0,12,7,9,6
7874,1310,855,1115,2735,1679,2185,1392
105371074,19,16,26,60,41,42,23
29035,1312,461,1816,3060,1596,1570,1717
101927026,0,1,3,29,4,23,3
105371075,0,0,0,2,1,19,3
101927009,0,0,0,11,2,30,2
104355218,0,0,0,0,0,1,0
104266959,0,2,0,0,0,3,0
2903,25,0,36,38,66,29,504
105371077,3,0,2,8,2,6,28
105371076,0,0,0,0,1,2,8
107984900,0,0,0,1,1,3,0
105371078,0,0,0,0,0,3,0
80063,295,82,260,478,363,141,481
107984877,46,13,35,84,48,30,100
106144584,10,13,6,42,10,30,8
2013,478,398,406,2014,464,987,410
146279,6,4,0,2,6,4,6
105371079,1,3,0,2,1,1,0
4682,81,55,80,144,128,109,134
780776,112,28,83,110,167,73,154
105371080,98,2,38,64,71,16,26
4261,2623,100,1326,1599,2827,403,1724
112267907,43,1,25,33,54,4,14
28955,125,36,65,218,170,95,211
23274,573,333,473,1063,1086,954,2102
105371081,29,8,24,45,49,31,66
107984859,7,0,2,13,12,11,8
105371082,22,9,9,17,16,35,19
8651,24,1,18,52,43,2,29
7142,0,0,0,1,0,0,0
58531,0,0,0,0,0,0,0
5620,0,0,0,1,0,0,0
5619,0,0,0,0,0,0,0
100313773,0,0,0,0,0,0,0
105371083,3,0,0,0,1,1,1
116028,19,37,7,139,10,47,30
400499,103,15,31,166,141,113,189
101927131,5,1,7,6,9,7,9
9516,927,113,817,1660,1529,457,901
107984880,1,1,1,0,2,2,2
8303,221,48,173,236,267,114,208
51061,708,110,300,913,728,418,464
29066,580,242,542,1033,660,683,833
400500,0,1,1,0,1,4,0
26156,798,716,903,1720,1188,1269,858
105371084,136,81,145,448,312,201,225
2935,1031,662,1383,3604,1961,1594,1391
112268177,146,84,155,525,357,230,255
729978,41,20,34,89,49,94,76
608,33,0,3,9,23,2,0
92017,1047,105,568,1299,930,792,1395
642696,25,1,9,47,13,24,25
101927227,21,1,3,18,9,5,10
105371087,43,5,18,57,40,17,53
105371085,171,27,75,255,120,100,292
105371088,1,1,1,3,3,0,5
55313,162,99,192,366,316,227,400
100616195,1,1,1,5,1,2,1
105371090,10,14,15,38,7,41,33
105371089,5,5,3,10,9,17,7
729993,4,2,11,32,3,18,4
105371092,2,0,3,5,3,5,1
105371091,0,0,0,0,0,0,0
107984137,0,0,0,11,0,2,0
105371093,0,0,0,1,0,2,0
2072,168,74,93,280,120,157,129
101927311,6,0,3,10,0,3,3
101927348,0,0,0,0,0,2,0
57496,953,417,608,1962,600,1380,968
100189086,1,1,8,3,0,0,2
100129781,7,3,10,41,11,15,52
574455,0,0,1,1,3,0,15
100126355,1,0,1,7,1,3,15
105447648,0,0,1,0,2,1,1
5073,400,189,327,871,341,828,506
105371094,19,1,12,42,10,15,37
107984865,59,28,37,154,45,106,59
51283,214,170,296,976,373,528,408
8399,14,1,8,94,9,44,17
105371095,3,1,1,9,0,2,3
642778,96,42,77,202,107,185,153
100652777,9,5,7,41,8,14,15
105376747,3,1,1,8,0,4,3
642799,101,39,77,203,103,179,153
105376749,8,3,6,21,7,14,14
730013,0,3,1,12,4,20,1
23420,463,264,383,1837,743,1093,977
101927469,14,4,7,10,26,30,53
100422960,0,0,0,0,0,0,1
100500910,0,0,0,0,0,0,0
100422870,0,0,0,0,0,0,0
109951030,569,229,318,1250,1037,1228,1889
100288162,42,23,20,82,75,83,118
102466268,0,0,0,0,0,0,0
102465461,2,0,0,1,1,1,1
9284,69,26,48,126,81,106,133
23042,1329,687,931,4768,1815,2711,2800
100302243,9,5,4,8,19,14,13
123803,127,30,122,194,140,74,144
54700,473,232,403,1071,521,467,481
100505915,37,21,36,85,44,71,59
105369154,203,124,146,401,342,507,607
102465985,0,0,0,1,0,0,1
100500852,0,0,0,0,0,1,0
105371096,0,20,0,2,0,1,0
105371097,0,0,0,0,0,2,0
107987241,0,0,1,1,0,3,0
105371103,4,2,4,10,6,9,10
100288332,122,55,79,221,149,234,225
255027,43,14,49,133,139,32,29
89927,141,38,132,197,294,83,382
105371102,13,0,4,8,8,8,18
9665,1167,419,753,1584,810,1524,1060
102465252,12,8,13,25,19,25,19
54820,355,350,207,1197,369,859,454
619553,2,1,0,3,1,2,0
4629,680,3890,421,1833,129,893,348
123811,184,135,201,433,186,201,156
107984869,0,0,0,2,2,2,1
4363,849,246,563,2129,1388,1420,2049
368,40,79,14,588,48,361,40
105371100,4,4,0,17,1,18,0
408050,331,184,253,1320,485,600,483
105371099,18,10,13,55,39,34,44
100422886,0,0,0,0,0,0,0
100846994,0,0,0,0,0,0,0
100422956,0,0,0,0,0,0,0
339044,710,293,342,1518,1246,1398,1856
102466812,0,0,0,0,0,0,1
102465908,1,0,0,0,1,1,0
102465683,1,0,0,1,0,0,1
101059938,75,44,65,173,105,153,225
105371098,1,1,1,5,0,7,6
105371105,0,0,0,0,0,1,0
64131,590,114,925,1653,737,590,1502
102723692,28,5,37,83,43,31,80
107987234,227,28,187,454,354,137,288
105371106,2,1,2,0,3,10,5
107984893,0,0,0,0,0,2,0
105371108,0,4,0,1,0,0,0
105376751,0,0,0,0,0,1,0
105376753,1,1,2,7,0,8,3
110006323,400,170,248,885,830,939,1850
101059953,40,20,37,88,50,87,147
102465684,0,0,0,0,0,1,0
110006322,482,201,372,1000,838,1104,2267
102466259,1,0,0,1,1,1,1
112268172,9,4,4,14,20,17,26
100422836,0,0,0,0,0,0,0
103504726,0,0,0,0,0,0,0
100423006,0,0,0,1,0,0,0
102723728,123,84,100,515,198,268,219
103504740,1,0,0,0,0,0,0
105379460,1,1,2,8,4,7,5
103504729,0,0,0,1,0,0,0
283820,474,310,358,1773,713,938,792
653190,4,2,1,98,2,61,3
6210,2648,2560,3310,5328,3003,2171,1669
23204,810,769,852,4865,915,1408,894
23049,2887,1426,2764,11094,4035,6600,4236
107984844,7,3,2,23,12,17,3
79905,66,247,23,791,9,681,153
102723385,4,11,2,45,5,39,9
10229,145,55,87,415,135,163,154
162073,830,405,1581,3298,1551,1474,1276
51760,56,39,32,238,32,223,76
105371114,3,38,7,135,4,70,6
728276,0,4,0,5,0,13,0
105371113,1,5,0,21,0,7,0
79838,139,319,60,5802,3,3614,279
51573,288,198,307,1655,307,843,427
9738,294,138,300,825,291,472,330
57020,416,227,386,601,567,429,781
400506,127,174,125,891,181,632,282
124152,58,39,72,163,100,98,215
105371115,15,11,13,33,7,41,37
51704,252,24,184,205,492,113,1030
105371116,0,0,0,0,0,2,1
105371117,0,1,0,1,0,4,0
124274,0,0,0,1,0,2,0
102723396,0,0,0,0,0,0,0
2813,0,133,0,38,0,8,0
7369,0,0,0,6,0,1,0
204474,0,0,0,11,0,3,0
54988,80,7,32,791,40,23,12
105371119,0,0,1,24,1,1,0
123876,1,0,0,1693,1,10,0
348158,1,1,0,1293,0,9,0
105371120,1,1,0,66,0,8,1
107984831,0,0,0,1,0,1,0
116285,33,29,10,72,7,9,7
105379461,11,28,4,34,2,1,1
55623,589,315,598,1377,529,426,473
6296,47,58,49,405,50,113,31
112479,58,62,60,386,50,151,57
81691,23,41,29,137,40,61,54
105371121,2,3,1,12,1,2,1
123879,569,123,852,1511,952,428,1694
57149,214,151,197,844,196,266,298
55567,20,61,3,154,8,131,9
107984888,7,4,2,31,2,27,0
57146,151,84,200,722,157,305,152
7783,4,0,0,4,1,3,0
105371123,0,2,0,18,0,10,0
257629,24,135,8,848,0,276,24
1428,10,4,14,92,6,27,10
105371125,0,1,7,20,3,6,3
400508,25,16,16,105,34,55,40
100652781,86,19,25,137,57,69,82
23117,730,343,445,1209,811,1847,1071
100190986,773,444,582,1389,801,1512,1053
100271836,3469,1410,2524,6035,3472,4784,3776
100500917,13,10,21,25,20,31,30
387254,260,238,220,458,467,402,475
101927814,0,0,1,4,0,2,2
51108,403,205,488,1294,510,517,430
10261,197,34,190,294,117,151,95
146183,10,3,6,8,13,7,3
105371126,1,3,2,18,2,9,1
730092,152,75,118,351,82,241,76
112268174,102,50,60,204,95,183,146
440345,872,426,582,1572,1079,2194,1242
7385,614,732,543,1944,592,1182,725
255762,25,44,41,123,32,70,34
730094,205,89,243,426,235,241,263
105371129,3,4,7,14,5,15,7
146177,4,4,12,6,9,14,10
100288072,10,1,3,11,2,9,3
100189032,13,3,47,76,20,0,8
29904,687,203,546,1941,785,1133,788
100189291,2,0,0,4,0,1,2
55718,436,313,283,1565,699,1034,745
1039,303,118,328,1800,442,429,460
440346,9,0,2,27,9,16,18
105371130,34,10,32,86,15,54,21
100131998,116,52,74,416,139,276,180
641298,2091,944,1582,3708,2079,3186,2355
100132247,682,394,452,1235,811,2024,1066
105371131,76,31,35,144,62,105,104
653786,12,3,8,7,5,7,3
112268175,2,3,1,15,1,10,1
107984851,4,4,0,2,2,8,1
9956,42,12,7,28,8,23,8
112268176,0,0,0,0,0,2,1
57478,344,100,427,1610,624,934,1439
6340,0,0,0,1,0,1,0
6338,25,0,2,7,6,7,0
91949,206,91,145,953,222,533,532
23062,1345,297,668,1389,1177,951,1277
124454,132,144,99,632,154,514,256
56061,270,223,331,813,446,515,762
4706,100,174,126,420,184,200,159
79728,138,119,95,392,132,294,114
84516,533,371,523,1717,583,1139,726
5347,18,141,11,321,16,311,62
10595,119,541,64,1801,6,1961,446
63928,2,6,0,37,1,49,2
5579,957,11,375,383,566,55,234
105371141,4,1,3,5,2,2,2
102466247,1,0,2,3,2,1,0
105371142,0,0,0,0,0,1,0
10368,0,0,0,1,2,2,0
105371143,0,0,0,0,0,1,0
5930,920,349,800,1545,999,1058,848
27327,1357,491,969,2292,1243,1710,1790
400511,4,2,1,1,0,12,1
107984825,2,2,7,7,2,5,8
115584,3,1,2,3,2,16,7
107984826,22,5,16,31,22,22,21
55114,675,150,444,1010,771,884,1063
554206,5,4,3,4,2,5,2
283887,18,3,9,12,7,32,13
102723510,3,0,3,2,1,5,1
51451,97,104,116,258,153,175,225
100506655,33,13,22,61,16,59,95
343,1,0,0,0,2,0,3
342357,101,70,85,184,113,102,111
105371146,0,0,0,0,0,5,0
105371147,0,0,0,2,0,0,0
105369297,0,0,0,0,0,2,0
9951,0,0,0,1,1,5,0
100422923,0,0,0,0,0,0,0
105371149,0,0,0,1,0,0,0
105371150,0,0,0,0,0,1,0
102723536,0,0,0,0,0,2,0
105371152,0,0,2,0,0,3,1
105371153,0,0,0,0,0,6,0
105371154,0,0,0,1,0,0,0
162083,0,1,0,0,0,3,0
105371155,0,0,0,1,1,4,0
79831,49,25,19,152,46,50,45
197370,96,76,133,313,136,213,227
400512,2,0,3,3,2,2,3
3566,1063,209,1015,2747,2341,1308,5409
50615,160,1,70,91,134,35,61
283888,45,0,24,27,40,12,17
2975,814,403,712,2048,1583,1510,2940
23247,231,138,191,728,394,807,720
107984874,9,4,2,13,8,10,9
100128079,12,10,11,40,23,58,48
105371157,0,2,0,4,2,7,3
146395,2,0,2,73,0,9,0
23214,934,513,681,2347,1480,1615,1596
388228,6,0,3,19,9,48,9
105369182,2,0,1,2,1,2,5
728741,69,28,50,130,68,128,76
728689,1062,917,948,3272,1490,2691,1344
102465520,1,1,2,8,2,6,1
