Symbol,GSM8245471,GSM8245473,GSM8245474,GSM8245475,GSM8245476,GSM8245477,GSM8245478
MIR497HG,44,16,44,74,52,57,68
MIR195,1,0,1,0,0,0,0
MIR497,0,2,0,3,1,0,1
BCL6B,204,20,68,199,169,96,216
SLC16A13,16,15,1,86,14,63,19
SLC16A11,6,8,4,21,3,8,8
CLEC10A,171,4,57,85,187,22,18
ASGR2,13,0,5,674,12,8,7
LOC105371512,3,1,0,0,0,0,1
ASGR1,6,1,3,923,21,29,25
DLG4,319,92,165,293,492,281,577
ACADVL,2121,1594,968,4928,2972,3663,4259
MIR324,21,4,6,28,30,21,31
DVL2,177,106,132,260,242,309,352
PHF23,160,96,138,316,285,278,324
GABARAP,942,329,1034,1031,1456,777,1208
CTDNEP1,312,192,279,536,561,476,585
ELP5,140,100,58,350,135,228,180
CLDN7,109,554,85,1655,14,2180,208
SLC2A4,41,2,3,122,16,21,10
YBX2,13,68,2,79,5,168,4
EIF5A,828,943,898,1759,1716,1726,1606
GPS2,195,82,88,244,310,252,249
NEURL4,231,165,81,365,276,499,328
ACAP1,480,101,191,392,568,178,394
KCTD11,76,18,76,128,244,64,160
TMEM95,6,0,1,12,9,4,14
TNK1,83,46,46,121,118,215,96
TMEM256-PLSCR3,83,46,63,121,169,123,173
PLSCR3,61,31,49,81,135,104,145
TMEM256,63,35,44,109,74,61,57
NLGN2,268,28,180,259,539,231,734
SPEM1,0,0,0,0,1,0,0
SPEM2,0,0,0,0,3,5,0
SPEM3,0,0,0,3,0,2,0
TMEM102,31,33,26,68,14,119,51
FGF11,19,6,3,55,10,43,66
CHRNB1,30,18,39,143,38,133,50
ZBTB4,1088,369,622,794,1048,748,1313
SLC35G6,4,1,0,6,6,9,1
POLR2A,1603,622,1071,2289,2429,2144,2546
TNFSF12-TNFSF13,145,31,202,234,262,127,160
TNFSF12,93,9,105,108,157,63,105
TNFSF13,150,37,220,255,262,146,176
SENP3,145,142,112,229,194,215,213
SENP3-EIF4A1,1324,919,1601,2285,2761,1706,2380
EIF4A1,1198,783,1505,2095,2585,1517,2185
SNORA48,1222,401,2114,1749,1719,1603,1600
SNORD10,943,204,1562,1549,1335,1016,728
SNORA67,48,18,40,95,72,85,70
CD68,625,117,741,855,1374,710,870
LOC100996842,39,26,43,85,73,38,62
MPDU1,130,98,121,354,232,223,321
SOX15,8,4,3,12,9,9,7
FXR2,185,118,133,412,311,381,360
SHBG,4,3,9,59,5,2,2
SAT2,179,103,113,328,246,206,233
ATP1B2,27,2,3,25,19,7,23
TP53,238,390,182,536,313,963,301
WRAP53,45,48,28,101,68,110,51
EFNB3,62,3,35,19,84,14,89
DNAH2,42,47,25,128,76,271,188
RPL29P2,0,0,2,0,1,0,0
LOC105371516,0,1,0,5,3,6,2
KDM6B,1757,245,858,2204,5359,1307,6782
LOC107987244,143,17,90,232,486,87,760
TMEM88,71,2,23,79,193,15,433
NAA38,152,71,191,290,301,125,524
CYB5D1,274,77,124,267,536,146,1045
CHD3,1726,578,1438,1705,2810,2272,3341
SCARNA21,906,201,1111,1011,1660,499,806
RNF227,68,22,140,52,348,45,141
KCNAB3,24,12,24,29,101,27,55
TRAPPC1,136,71,123,198,190,210,282
CNTROB,254,111,282,369,874,381,971
LOC105371517,3,1,6,3,3,3,4
GUCY2D,16,7,52,47,88,36,336
ALOX15B,16,7,81,104,286,115,1321
ALOX12B,6,19,5,11,1,4,6
LOC107985075,2,25,5,5,0,3,2
MIR4314,0,0,0,0,0,0,1
ALOXE3,2,4,3,3,1,5,11
TRK-TTT3-5,3,0,3,1,0,0,1
TRQ-CTG1-5,2,0,1,0,0,0,1
TRL-TAG1-1,9,0,8,6,2,2,13
HES7,9,0,3,1,0,9,5
TRR-TCT2-1,0,0,0,0,0,0,0
TRG-GCC2-6,1,0,0,0,0,1,1
LOC105376799,2,0,1,6,8,0,6
TRS-CGA1-1,1,0,1,3,1,0,1
TRT-AGT5-1,22,0,0,1,3,0,5
PER1,2491,138,1315,2231,4701,690,6385
MIR6883,7,0,2,15,17,7,51
VAMP2,418,94,231,379,432,280,487
TMEM107,183,48,92,122,368,98,109
SNORD118,87,15,43,52,119,26,43
LOC105371520,2,2,0,2,1,4,4
TRW-CCA3-3,0,0,1,0,0,0,0
TRS-GCT4-3,2,1,10,10,3,0,4
MIR4521,2,1,10,10,3,0,4
TRT-AGT1-1,2,0,8,11,4,0,4
TRI-AAT5-5,41,1,3,16,6,0,21
BORCS6,45,32,17,63,48,69,31
AURKB,13,79,5,62,9,147,48
LINC00324,29,7,20,22,30,28,24
TRW-CCA1-1,2,1,3,4,4,1,1
TRG-TCC3-1,1,0,1,1,0,0,1
TRD-GTC2-11,2,1,1,2,1,3,2
TRP-CGG1-3,1,0,1,1,2,0,3
CTC1,543,165,179,561,363,641,474
TRT-AGT1-2,4,1,1,1,2,0,2
TRS-AGA2-6,7,1,1,4,2,3,4
TRI-AAT4-1,6,2,4,4,6,4,4
PFAS,225,275,116,466,346,499,451
SLC25A35,59,36,34,62,48,69,76
RANGRF,38,28,22,43,32,27,39
ARHGEF15,232,11,25,130,95,150,118
ODF4,0,0,0,0,0,3,0
LOC100128288,29,7,15,39,6,22,7
KRBA2,104,32,62,147,60,119,56
RPL26,2687,3969,3353,2874,3303,2757,2175
RNF222,3,3,2,7,3,6,0
NDEL1,643,170,574,1052,1069,732,901
MYH10,2781,430,4101,1871,6737,936,3649
LOC107987245,339,41,307,209,457,170,241
LOC112268195,92,5,73,36,120,36,56
LOC102724262,96,10,107,47,154,33,81
LOC105371525,1,2,4,5,3,8,5
LOC105371526,0,0,0,1,0,2,3
CCDC42,0,0,1,2,1,1,0
LOC105371529,2,2,5,11,2,6,3
SPDYE4,3,0,0,5,2,10,0
LOC105371530,0,0,0,0,0,0,0
MFSD6L,6,6,3,33,2,8,19
PIK3R6,65,4,35,37,84,47,231
LOC107985071,0,1,0,3,1,2,2
LOC107985063,10,2,19,13,23,2,19
PIK3R5,375,35,337,457,978,261,713
PIK3R5-DT,19,2,15,17,32,12,15
NTN1,33,21,39,139,83,44,1234
LOC101928266,12,2,1,27,14,9,75
LOC105371532,14,3,11,16,19,13,77
LOC105371531,32,4,13,19,21,26,55
STX8,172,62,126,175,177,151,183
CFAP52,0,10,2,9,0,19,0
USP43,31,117,23,218,15,253,132
LOC107985011,3,3,1,4,1,8,2
DHRS7C,0,0,0,11,0,0,0
GSG1L2,0,0,0,0,0,0,0
GLP2R,15,9,29,55,15,26,12
RCVRN,4,0,2,1,12,5,26
GAS7,822,48,1306,478,2263,388,2807
MYH13,3,0,18,127,2,28,22
LOC107985004,2,0,5,27,2,10,3
MYHAS,0,0,2,107,2,9,13
MYH8,3,0,17,1365,11,20,11
MYH4,3,5,6,139,6,17,5
MYH1,5,0,7,9385,4,19,8
MYH2,5,1,6,5235,7,16,9
MYH3,92,42,45,1110,80,93,118
SCO1,287,313,251,582,274,449,324
ADPRM,62,27,74,106,39,48,88
TMEM220,110,55,115,262,82,42,90
MAGOH2P,10,4,16,24,8,6,14
TMEM220-AS1,24,6,10,43,18,13,21
TMEM238L,28,28,8,129,5,59,36
PIRT,7,1,3,8,2,4,0
LOC105371536,1,1,0,0,0,4,1
SHISA6,23,3,11,13,18,32,31
DNAH9,20,5,12,6,7,38,19
LOC101928350,0,0,0,0,0,0,1
ZNF18,93,55,100,125,120,228,136
MAP2K4,401,172,442,582,483,343,565
MIR744,2,1,4,6,5,3,9
LINC00670,1,5,0,5,1,11,3
LOC105371540,0,3,0,7,0,3,0
MYOCD,30,221,2,40,5,30,8
MYOCD-AS1,0,7,0,1,0,1,0
ARHGAP44-AS1,2,17,1,1,2,3,3
ARHGAP44,124,14,81,70,119,43,152
MIR1269B,1,0,2,1,6,0,3
ELAC2,318,305,254,544,384,593,764
LINC02093,0,0,0,1,0,1,1
LOC105371543,0,0,0,0,0,4,6
HS3ST3A1,72,10,220,509,385,73,1074
MIR548H3,2,0,4,9,4,0,4
LOC105371544,0,0,0,0,0,1,0
LOC107985014,41,4,34,32,30,10,41
LOC100506974,19,3,16,24,17,7,28
CDRT15P1,10,6,2,16,5,11,17
COX10-DT,76,38,52,122,64,94,102
COX10,87,109,71,200,107,157,127
CDRT15,2,3,2,7,1,2,8
HS3ST3B1,66,11,186,376,223,43,423
MGC12916,9,0,27,64,32,5,146
LOC107985080,1,1,6,40,2,6,4
LOC107984996,0,0,0,1,0,0,0
LOC105371545,0,0,0,0,0,0,0
LINC02096,0,1,0,0,0,2,0
CDRT7,0,0,0,1,0,4,0
LOC101928475,0,0,0,0,0,1,0
CDRT8,0,0,0,1,0,0,0
LOC107984976,0,1,0,0,0,1,1
LOC105371547,1,0,3,1,3,1,1
PMP22,665,161,1172,904,1756,402,1455
MIR4731,3,1,7,6,14,11,13
TEKT3,5,1,5,4,5,17,2
TVP23C-CDRT4,102,122,76,90,90,98,122
CDRT4,64,87,36,43,49,73,64
CDRT3,15,12,5,15,5,10,10
TVP23C,275,385,222,329,247,227,355
FBXW10B,14,24,11,98,3,25,8
TRIM16,122,262,121,666,92,464,262
ZNF286A,115,129,161,166,145,203,190
TBC1D26,0,0,3,1,1,2,2
TBC1D26-AS1,0,0,0,0,0,1,2
LOC105371559,0,0,0,1,0,2,0
CDRT15P2,0,0,0,0,0,0,0
MEIS3P1,106,8,160,87,192,64,245
LINC02087,0,0,1,1,0,1,0
LOC105371557,0,0,0,3,2,0,0
ADORA2B,33,241,41,135,138,205,99
ZSWIM7,92,140,81,153,155,173,112
TTC19,498,402,474,817,644,607,635
NCOR1,2408,1871,1502,3137,2309,3558,2955
SNORD163,5,1,1,2,3,10,1
PIGL,324,304,197,511,299,482,333
MIR1288,1,2,2,0,1,3,1
CENPV,27,104,14,130,24,150,50
UBB,1851,1199,1977,3628,2465,2042,2798
TRPV2,166,26,121,207,262,122,195
SNHG29,1068,3726,1254,1416,1515,2338,1527
SNORD49B,37,156,33,74,49,113,42
SNORD49A,21,58,22,69,28,80,46
SNORD65,3,18,5,16,11,18,8
LRRC75A,427,1374,528,600,586,1062,649
LOC105371554,7,7,10,12,8,16,5
ZNF287,52,22,54,73,30,31,39
ZNF624,67,29,57,71,59,73,57
CCDC144A,149,53,234,588,518,276,96
USP32P1,16,16,32,222,232,126,24
FAM106C,7,0,4,17,15,7,5
LOC105371553,0,0,0,1,0,1,0
LOC105371552,0,0,0,8,0,1,0
KRT16P2,0,2,0,81,0,3,1
LOC105371551,0,1,0,1,0,2,0
KRT17P1,1,2,0,1,0,2,9
TBC1D27P,73,0,25,18,16,0,2
TNFRSF13B,75,0,12,18,16,8,0
LOC284191,17,0,1,1,11,3,0
LINC02090,2,0,0,0,12,0,0
MPRIP,2395,2509,1760,3774,3549,3916,5944
PLD6,70,29,35,59,31,42,54
FLCN,487,408,370,875,955,532,839
COPS3,189,206,225,319,304,163,267
NT5M,14,6,13,25,18,19,32
MED9,49,46,36,121,55,63,117
RASD1,417,23,46,665,188,129,1700
PEMT,37,62,28,232,46,145,318
SMCR2,2,0,0,4,2,1,2
RAI1,387,318,254,601,976,1043,2042
RAI1-AS1,19,12,14,35,53,40,61
SMCR5,52,19,20,52,75,77,112
SREBF1,392,348,168,703,583,1054,1372
MIR6777,3,1,1,2,4,6,8
MIR33B,0,1,0,2,3,5,7
TOM1L2,375,191,246,810,532,890,872
DRC3,47,23,34,101,41,72,121
LOC107984989,1,2,2,6,4,6,9
ATPAF2,91,80,48,152,76,112,146
GID4,115,61,78,171,115,156,120
DRG2,149,84,123,238,164,290,270
LOC105371566,12,7,9,49,18,22,21
MYO15A,25,10,18,55,54,69,67
LOC105371567,1,1,1,3,1,3,4
ALKBH5,519,263,399,944,1256,602,1172
LLGL1,146,57,167,236,283,318,418
FLII,944,480,664,1839,1673,1705,2695
MIEF2,45,30,42,110,48,114,148
TOP3A,292,183,205,545,487,401,447
SMCR8,489,186,311,584,519,534,557
SHMT1,165,113,114,780,182,208,187
MIR6778,4,3,1,12,2,4,0
EVPLL,0,3,0,4,0,1,0
LINC02076,3,0,0,3,2,9,2
KRT17P5,1,0,0,2,0,8,0
KRT17P2,2,0,1,2,0,2,21
LOC105371570,0,0,0,3,0,1,0
KRT16P1,0,1,0,267,0,3,1
LOC105371569,0,0,0,49,0,1,0
LGALS9C,2,7,0,74,2,2,56
USP32P2,228,7,205,96,114,67,136
FAM106A,46,0,25,26,19,17,19
CCDC144BP,619,46,703,621,676,369,312
LOC107985051,1,0,5,3,3,2,1
TBC1D28,0,0,0,1,1,2,1
ZNF286B,52,19,39,51,46,48,39
FOXO3B,226,98,244,252,404,184,468
TRIM16L,39,62,26,113,36,74,91
FBXW10,5,10,1,28,1,10,6
TVP23B,218,194,178,371,212,244,272
LOC101929141,42,4,46,63,75,50,25
PRPSAP2,950,108,124,204,173,166,141
SLC5A10,91,48,39,97,107,140,116
FAM83G,156,269,102,432,368,516,558
GRAP,109,11,22,71,58,82,86
LOC112268188,0,0,0,0,1,2,0
SNORD3B-1,3508,2793,4916,6445,3826,2703,15387
SNORD3B-2,4641,1121,4999,13794,6621,6563,13316
LOC102724624,20,1,1,8,4,15,12
SNORD3D,4584,1415,5029,13532,6747,6160,13230
GRAPL,208,10,26,128,100,157,173
GRAPL-AS1,25,1,1,11,15,27,21
SNORD3A,75904,17671,128354,259448,159261,161179,100687
SNORD3C,7578,3341,6676,17830,8959,9032,27513
LOC388436,48,2,3,20,24,50,37
EPN2,244,149,174,429,493,434,569
EPN2-IT1,23,11,17,29,34,27,59
EPN2-AS1,47,18,22,52,78,61,95
B9D1,141,127,102,255,253,214,294
MIR1180,2,2,0,1,5,1,4
LOC105371573,6,2,2,7,10,15,12
MAPK7,122,49,116,196,214,239,337
MFAP4,900,66,860,385,1112,69,218
RNF112,6,4,2,14,12,64,11
LOC105371574,1,0,0,1,0,6,1
LINC02094,0,0,0,1,0,5,0
LOC112268205,2,0,2,0,2,3,0
TRW-CCA2-1,0,0,0,0,0,0,0
SLC47A1,13,12,14,384,22,4,237
SNORA59B,8,5,12,23,9,21,19
LOC105371578,3,3,0,39,2,0,14
ALDH3A2,452,775,207,1154,253,574,329
SLC47A2,10,9,10,53,4,20,10
ALDH3A1,11,208,2,12,3,21,5
ULK2,333,96,345,254,392,226,486
TRG-CCC3-1,1,0,4,1,2,2,5
AKAP10,426,253,347,541,442,496,496
SPECC1,628,262,497,757,597,602,1896
LOC100131943,11,3,1,2,1,2,5
LOC105371579,5,3,1,5,0,4,4
CCDC144CP,73,22,86,128,118,128,139
USP32P3,52,9,54,101,116,68,203
FAM106B,8,2,5,9,9,3,11
NOS2P3,0,0,0,0,3,1,2
LGALS9B,4,5,2,77,2,1,36
KRT16P3,0,0,0,82,0,3,2
LOC100996294,0,1,0,5,1,8,2
LOC105371580,0,0,1,0,0,2,0
CDRT15L2,0,0,0,0,0,0,0
LINC02088,1,0,0,0,1,1,1
LOC105371583,0,0,0,0,0,1,0
LOC100287072,8,0,3,1,3,1,1
CCDC144NL,8,6,2,1,1,0,2
CCDC144NL-AS1,8,29,13,19,2,8,9
LOC339260,4,6,4,5,0,1,0
USP22,1353,842,1394,2470,2014,2242,2991
LINC01563,0,0,0,15,0,2,0
DHRS7B,77,83,75,163,79,124,95
TMEM11,56,49,68,150,97,69,115
TMEM11-DT,18,17,19,37,15,50,16
NATD1,133,44,89,133,106,202,201
MAP2K3,548,145,480,1106,1807,709,2617
KCNJ12,23,24,59,77,213,26,900
LOC105371589,2,1,1,5,4,11,2
LINC02693,96,14,106,192,180,66,369
LOC101930665,0,1,0,0,0,5,0
KCNJ18,1,2,2,5,12,6,49
UBBP4,1,3,6,8,4,8,2
LINC02002,0,0,0,0,0,0,0
LOC105371597,0,0,0,0,0,0,0
FAM27E5,0,0,0,0,0,1,0
LOC105377824,0,0,0,0,0,0,0
LOC107987246,0,0,0,0,0,1,0
LOC105377822,0,0,0,0,0,1,0
FLJ36000,0,0,0,0,0,6,0
MTRNR2L1,37,92,58,2,0,3,2
LOC105371703,0,0,0,1,0,1,0
LOC105371704,0,0,0,0,0,2,0
MIR4522,0,0,0,0,0,0,0
WSB1,2350,662,2791,3086,3935,3169,10231
LOC105371705,1,0,0,2,0,0,0
TBC1D3P5,0,1,0,0,0,0,0
KSR1,484,76,185,522,427,423,617
LGALS9,357,29,225,443,437,661,463
NOS2,15,0,2,17,11,92,42
LYRM9,118,24,57,100,63,125,91
LINC01992,0,0,0,3,0,2,15
LOC105371709,11,10,12,30,27,27,23
NLK,220,102,193,432,261,240,320
LOC102724517,143,36,107,186,95,86,70
LOC105371711,21,7,9,28,16,15,31
LOC105371710,1,4,1,1,0,3,0
PYY2,1,7,0,4,0,7,1
LOC105371712,0,0,0,0,0,0,0
PPY2P,0,0,0,0,0,0,0
LOC101926984,0,0,0,0,0,8,1
KRT18P55,0,0,0,0,0,1,1
TMEM97,41,173,67,332,73,262,69
IFT20,74,58,107,167,149,123,153
TNFAIP1,309,124,356,990,386,414,850
POLDIP2,261,297,263,811,378,480,486
TMEM199,106,82,85,197,94,158,118
MIR4723,1,1,2,0,1,0,1
SEBOX,8,3,3,16,5,20,13
VTN,37,10,13,6861,63,41,125
SARM1,208,67,142,340,243,217,331
SLC46A1,160,56,97,324,208,171,242
SLC13A2,0,1,0,2,0,1,0
FOXN1,1,5,0,6,0,7,2
UNC119,85,29,84,128,82,118,145
PIGS,190,117,142,425,255,283,341
ALDOC,47,14,33,148,56,149,189
SPAG5,64,149,54,398,168,253,207
SPAG5-AS1,90,44,81,179,120,126,157
RSKR,119,84,50,255,107,255,157
BLTP2,1605,979,1393,3425,1985,2635,2814
SDF2,149,76,154,330,214,178,194
SUPT6H,1554,543,1007,2270,2064,1638,2584
PROCA1,28,10,13,38,50,34,55
RAB34,229,48,325,230,491,80,695
RPL23A,3030,2585,3329,3995,4145,2461,3652
SNORD42B,1,5,3,5,4,3,5
SNORD4A,8,12,5,31,17,17,21
SNORD42A,2,3,4,7,5,6,5
SNORD4B,3,3,3,8,2,4,2
TLCD1,38,41,47,135,55,85,48
NEK8,66,64,20,139,48,130,52
TRAF4,244,202,154,1203,310,994,611
FAM222B,213,126,167,523,230,523,526
ERAL1,108,79,70,226,136,165,148
MIR451A,0,0,0,0,0,0,0
MIR451B,0,0,0,0,0,0,0
MIR144,0,0,0,0,0,0,0
MIR4732,1,0,0,0,0,0,0
FLOT2,409,213,226,785,408,619,519
DHRS13,18,19,12,69,21,49,76
PHF12,484,188,215,666,483,666,609
LOC101927018,24,12,6,26,8,29,10
LOC105371716,7,5,5,13,8,4,7
SEZ6,30,7,20,41,30,19,34
PIPOX,14,54,10,454,10,17,6
MYO18A,1090,855,458,3041,1176,2711,1841
TIAF1,107,84,64,303,114,234,112
CRYBA1,8,2,9,24,11,11,9
NUFIP2,1884,1153,2485,4470,3166,2658,2545
MIR4523,11,2,2,9,16,8,9
TAOK1,2046,745,2412,2989,2992,1996,3249
ABHD15,165,49,144,315,295,118,259
TP53I13,224,54,128,390,362,234,326
GIT1,256,321,164,512,445,576,681
ANKRD13B,45,48,34,69,134,106,150
CORO6,46,34,28,379,80,46,359
SSH2,1495,274,1616,2586,2058,923,2171
LOC107984990,9,4,11,43,13,12,20
EFCAB5,22,8,8,31,7,40,15
NSRP1,335,145,307,422,351,375,441
MIR423,10,1,1,17,10,5,8
MIR3184,2,1,0,5,4,2,2
SLC6A4,12,2,8,10,14,4,11
LOC105371720,0,0,0,0,0,0,0
BLMH,196,128,304,231,399,161,346
LOC105371721,0,0,0,0,0,0,0
TMIGD1,0,1,0,0,0,4,0
CPD,1249,389,1539,4852,1401,1078,2442
GOSR1,445,227,413,803,494,464,558
TBC1D29P,4,0,0,2,2,1,2
LOC101927093,0,0,1,0,0,0,0
SMURF2P1-LRRC37BP1,174,70,190,189,160,139,242
SH3GL1P2,13,12,11,24,16,44,66
LOC105371723,2,2,3,4,4,9,8
SUZ12P1,311,199,234,436,286,323,267
CRLF3,353,99,212,403,297,266,233
ATAD5,167,218,114,351,65,314,113
TEFM,60,40,53,116,33,81,41
ADAP2,332,20,179,145,337,260,237
RNF135,227,58,100,155,169,248,204
DPRXP4,14,6,12,7,10,26,14
LOC107984974,526,304,692,723,701,507,556
LOC646030,4,3,3,1,3,10,7
LOC105371722,0,1,3,1,4,2,3
MIR4733,0,0,1,0,0,0,2
NF1,1854,1103,2300,2845,2308,2409,3163
LOC101927057,69,23,47,83,58,52,64
OMG,75,38,83,88,97,91,131
EVI2B,582,43,371,289,461,125,307
EVI2A,334,52,547,293,652,126,303
RAB11FIP4,230,243,105,484,118,686,198
LOC105371725,0,0,2,0,0,0,0
MIR4724,2,2,1,5,1,3,1
TRT-CGT4-1,25,3,30,61,23,4,10
MIR193A,3,0,3,2,9,0,8
MIR4725,0,0,0,6,2,4,2
MIR365B,2,0,4,8,2,2,3
COPRS,118,72,145,214,163,96,171
UTP6,360,206,303,645,480,490,422
SUZ12,542,363,525,877,560,500,580
LRRC37B,100,52,88,134,101,205,193
SH3GL1P1,21,10,10,32,27,66,44
LOC107985082,10,6,4,11,12,12,19
LOC102724625,4,0,7,5,3,6,6
LOC105371730,14,13,8,26,17,33,16
RHOT1,387,201,331,616,428,444,373
ARGFXP2,14,12,15,21,20,19,13
LOC105371731,1,0,0,2,0,2,1
RHBDL3,12,1,14,92,35,12,20
LOC105371732,0,0,1,7,2,0,1
C17orf75,83,74,88,141,54,93,100
MIR632,35,22,43,69,64,42,57
ZNF207,2014,1192,1935,3375,2213,2183,2587
PSMD11,434,216,367,874,664,708,981
CDK5R1,45,14,59,80,67,34,55
MYO1D,1198,1051,1841,4208,1714,2188,2033
LOC105371734,12,9,14,40,24,34,23
LOC107985012,38,30,15,158,67,90,83
MYO1D-DT,3,4,5,8,4,1,2
TMEM98,285,186,437,503,521,141,1127
LOC102724731,6,4,11,6,12,6,18
SPACA3,0,1,2,4,0,1,1
ASIC2,3,14,1,2,2,11,7
LOC105371737,2,6,0,2,2,2,0
AA06,0,0,0,1,0,1,0
LOC112268206,0,0,0,0,0,2,0
LOC147004,1,1,0,2,1,13,5
LOC107985038,0,0,0,2,1,2,0
LOC107987247,1,2,0,0,0,1,3
LOC107985035,1,1,0,2,1,5,0
LOC107985036,0,1,0,1,0,3,1
LOC107985039,0,0,0,0,0,0,0
LOC105371735,0,0,0,1,0,0,0
LINC01989,1,3,2,0,0,2,0
CCL2,651,6,602,309,895,20,1473
CCL7,0,0,4,3,1,1,3
CCL11,2,0,10,3,1,2,7
CCL8,73,0,8,17,18,6,7
CCL13,9,0,24,12,9,1,8
CCL1,0,0,0,0,0,0,0
LOC105371738,0,0,0,0,0,4,0
LOC105371739,0,0,0,0,0,3,0
TMEM132E-DT,0,0,1,0,0,3,0
TMEM132E,1,2,3,18,6,5,8
LOC105371740,1,0,0,0,0,2,0
LOC105371742,7,2,1,10,0,9,9
LOC105371741,2,0,0,3,0,1,1
CCT6B,34,11,30,55,26,18,43
ZNF830,87,69,105,184,140,112,129
LIG3,360,273,308,911,434,723,1156
RFFL,256,169,242,733,296,393,1730
RAD51L3-RFFL,139,98,145,405,155,216,871
RAD51D,143,87,100,193,109,270,182
FNDC8,3,3,2,6,6,11,8
NLE1,79,134,72,221,83,213,141
UNC45B,3,0,1,391,2,3,2
SLC35G3,1,0,0,0,0,2,0
LOC105371932,30,5,20,41,24,34,50
SLFN5,1018,276,893,1500,726,794,1310
SLFN11,853,65,566,766,821,147,544
LOC105371933,29,2,15,17,31,9,16
SLFN12,117,80,147,181,129,90,123
SLFN13,418,296,248,592,257,58,179
SLFN12L,231,5,186,154,148,36,52
LOC107985032,6,0,0,9,5,7,3
SLFN14,41,3,19,24,12,9,0
LOC107985033,2,0,2,5,1,2,0
SNHG30,26,29,25,67,30,78,45
SNORD7,2,1,2,6,1,4,2
PEX12,43,26,36,94,23,30,38
AP2B1,1459,562,1294,2570,1691,1950,2384
RASL10B,26,5,9,41,19,36,38
GAS2L2,2,1,1,3,3,4,4
MMP28,76,15,90,147,52,31,227
LOC107985067,2,1,2,2,1,4,5
C17orf50,1,0,1,1,0,2,4
TAF15,557,486,372,778,490,578,654
HEATR9,17,5,15,11,12,8,13
LOC105371744,2,0,4,2,3,4,2
CCL5,277,3,233,171,280,48,107
LOC105371745,0,0,0,0,0,1,1
LRRC37A8P,1,1,2,10,2,8,3
RDM1,1,5,1,6,2,8,2
LYZL6,0,0,0,0,1,2,0
CCL16,4,0,1,103,1,3,6
CCL14,84,5,28,95,44,15,22
CCL15-CCL14,83,19,28,132,44,44,22
CCL15,1,13,1,24,0,28,2
LOC107985068,0,3,0,17,0,8,0
CCL23,4,0,3,11,2,1,0
LOC105371746,0,0,0,1,0,3,0
CCL18,31,22,18,293,57,80,5
CCL3-AS1,25,3,7,49,39,16,8
CCL3,72,1,39,139,331,73,133
LOC101927369,5,1,11,9,18,3,7
CCL4,57,1,68,65,513,32,148
LOC107985055,1,0,4,0,3,1,3
LOC107985056,2,0,5,0,2,2,4
TBC1D3B,13,8,9,23,27,43,72
CCL3L3,37,2,11,19,90,43,50
CCL4L2,48,0,64,46,263,18,99
LOC105371747,0,0,1,1,1,1,0
TBC1D3I,35,19,25,61,71,94,132
LOC102724956,2,3,1,7,4,5,9
TBC1D3G,17,15,15,31,34,50,69
LOC102723414,0,0,0,1,0,1,0
TBC1D3H,41,21,26,56,68,94,130
TBC1D3F,15,8,9,33,28,41,76
TBC1D3JP,4,2,2,8,5,6,10
LOC105371749,0,0,1,1,0,3,0
ZNHIT3,111,110,109,201,103,172,241
MYO19,291,365,224,885,492,803,1032
PIGW,50,67,53,155,52,77,77
GGNBP2,685,317,631,939,724,862,1135
DHRS11,16,160,11,55,13,118,48
LOC107985031,5,22,3,13,2,22,7
MRM1,29,100,24,98,39,112,54
LOC105371750,38,26,23,18,23,45,28
LOC105371751,13,15,4,6,6,25,13
LHX1-DT,0,0,0,1,0,4,0
LHX1,0,1,0,0,0,2,2
AATF,288,235,202,474,412,470,718
MIR2909,5,4,7,10,7,7,8
LOC105371753,39,19,29,35,41,53,67
ACACA,573,560,486,1576,675,1526,1540
SNORA90,0,0,0,4,2,3,3
C17orf78,5,20,6,17,18,12,12
TADA2A,174,115,105,319,153,339,237
DUSP14,91,43,173,210,279,53,264
SYNRG,909,209,409,990,711,796,1053
DDX52,275,265,313,605,316,487,885
MIR378J,4,2,6,10,4,6,18
LOC105371755,7,10,13,49,7,37,23
LOC105371756,11,10,10,25,14,18,37
HNF1B,14,41,10,232,1,186,26
LOC107985009,2,13,1,26,0,29,3
LOC105371754,6,19,3,100,0,65,8
LOC105371757,0,0,0,0,0,0,0
YWHAEP7,1,1,0,1,0,4,1
TBC1D3K,41,27,25,60,71,88,142
LOC102723608,0,0,0,1,0,0,0
TBC1D3L,53,33,34,68,148,169,183
TBC1D3D,36,22,25,64,67,101,125
LOC102723819,0,0,2,0,1,0,0
TBC1D3C,36,23,27,74,72,108,110
LOC101929950,43,31,49,99,71,76,94
TBC1D3E,89,46,80,156,119,173,225
LOC102723933,0,0,0,1,1,0,0
TBC1D3,28,16,21,68,53,67,83
NPEPPSP1,139,90,146,291,212,269,353
LOC105371760,1,0,0,0,0,0,1
MRPL45,148,151,118,279,126,153,136
GPR179,5,3,3,15,8,18,7
SOCS7,217,174,177,482,276,374,372
ARHGAP23,520,277,333,446,1059,484,1680
LOC101929494,7,8,11,14,15,8,20
SRCIN1,9,72,0,152,5,154,13
LOC105371761,1,0,1,3,0,6,0
EPOP,19,19,14,67,76,72,42
LOC105371764,2,1,1,0,1,2,4
LOC105371763,10,13,7,19,23,32,25
MIR4734,0,0,0,1,0,0,0
MLLT6,1693,1031,621,2137,1451,2838,2067
LOC105371762,9,13,0,29,11,35,11
MIR4726,0,0,1,2,2,1,1
