ENTREZID,SYMBOL
131380592,LOC131380592
131380593,LOC131380593
131380594,LOC131380594
131380595,LOC131380595
131380596,LOC131380596
131380597,LOC131380597
131380598,LOC131380598
131380599,LOC131380599
131380600,LOC131380600
131380601,LOC131380601
131380602,LOC131380602
131380603,LOC131380603
131380604,LOC131380604
131380605,LOC131380605
131380606,LOC131380606
131380607,LOC131380607
131380608,LOC131380608
131380609,LOC131380609
131380610,LOC131380610
131380611,LOC131380611
131380612,LOC131380612
131380613,LOC131380613
131380614,LOC131380614
131380615,LOC131380615
131380616,LOC131380616
131380617,LOC131380617
131380618,LOC131380618
131380619,LOC131380619
131380620,LOC131380620
131380621,LOC131380621
131380622,LOC131380622
131380623,LOC131380623
131380624,LOC131380624
131380625,LOC131380625
131380626,LOC131380626
131384669,LOC131384669
131384670,LOC131384670
131384671,LOC131384671
131384672,LOC131384672
131384673,LOC131384673
131384674,LOC131384674
131384675,LOC131384675
131384676,LOC131384676
131384677,LOC131384677
131384678,LOC131384678
131384679,LOC131384679
131384680,LOC131384680
131384681,LOC131384681
131384682,LOC131384682
131384683,LOC131384683
131384684,LOC131384684
131384685,LOC131384685
131384686,LOC131384686
131384687,LOC131384687
131384688,LOC131384688
131384689,LOC131384689
131384690,LOC131384690
131384691,LOC131384691
131384692,LOC131384692
131384693,LOC131384693
131384694,LOC131384694
131384695,LOC131384695
131384696,LOC131384696
131384697,LOC131384697
131384698,LOC131384698
131384699,LOC131384699
131384700,LOC131384700
131384701,LOC131384701
131384702,LOC131384702
131384703,LOC131384703
131384704,LOC131384704
131384705,LOC131384705
131384706,LOC131384706
131384707,LOC131384707
131384708,LOC131384708
131384709,LOC131384709
131384710,LOC131384710
131384711,LOC131384711
131384712,LOC131384712
131384713,LOC131384713
131384714,LOC131384714
131384715,LOC131384715
131384716,LOC131384716
131384717,LOC131384717
131384718,LOC131384718
131384719,LOC131384719
131384720,LOC131384720
131384721,LOC131384721
131384722,LOC131384722
131384723,LOC131384723
131384724,LOC131384724
131384725,LOC131384725
131384726,LOC131384726
131384727,LOC131384727
131384728,LOC131384728
131384729,LOC131384729
131384730,LOC131384730
131384731,LOC131384731
131384732,LOC131384732
131384733,LOC131384733
131384734,LOC131384734
131384735,LOC131384735
131384736,LOC131384736
131384737,LOC131384737
131384738,LOC131384738
131384739,LOC131384739
131384740,LOC131384740
131384741,LOC131384741
131384742,LOC131384742
131384743,LOC131384743
131384744,LOC131384744
131384745,LOC131384745
131384746,LOC131384746
131384747,LOC131384747
131384748,LOC131384748
131384749,LOC131384749
131384750,LOC131384750
131384751,LOC131384751
131384752,LOC131384752
131384753,LOC131384753
131384754,LOC131384754
131384755,LOC131384755
131384756,LOC131384756
131384757,LOC131384757
131384758,LOC131384758
131384759,LOC131384759
131384760,LOC131384760
131384761,LOC131384761
131384762,LOC131384762
131384763,LOC131384763
131384764,LOC131384764
131384765,LOC131384765
131384766,LOC131384766
131384767,LOC131384767
131384768,LOC131384768
131384769,LOC131384769
131384770,LOC131384770
131384771,LOC131384771
131384772,LOC131384772
131384773,LOC131384773
131384774,LOC131384774
131384775,LOC131384775
131384776,LOC131384776
131384777,LOC131384777
131384778,LOC131384778
131384779,LOC131384779
131384780,LOC131384780
131384781,LOC131384781
131384782,LOC131384782
131384783,LOC131384783
131384784,LOC131384784
131384785,LOC131384785
131384786,LOC131384786
131384787,LOC131384787
131384788,LOC131384788
131384789,LOC131384789
131384790,LOC131384790
131384791,LOC131384791
131384792,LOC131384792
131384793,LOC131384793
131384794,LOC131384794
131384795,LOC131384795
131384796,LOC131384796
131384797,LOC131384797
131384798,LOC131384798
131384799,LOC131384799
131384800,LOC131384800
131384801,LOC131384801
131384802,LOC131384802
131384803,LOC131384803
131384804,LOC131384804
131384805,LOC131384805
131384806,LOC131384806
131384807,LOC131384807
131384808,LOC131384808
131384809,LOC131384809
131384810,LOC131384810
131384811,LOC131384811
131384812,LOC131384812
131384813,LOC131384813
131384814,LOC131384814
131384815,LOC131384815
131384816,LOC131384816
131384817,LOC131384817
131384818,LOC131384818
131384819,LOC131384819
131384820,LOC131384820
131384821,LOC131384821
131384822,LOC131384822
131384823,LOC131384823
131384824,LOC131384824
131384825,LOC131384825
131384826,LOC131384826
131384827,LOC131384827
131384828,LOC131384828
131384829,LOC131384829
131384830,LOC131384830
131384831,LOC131384831
131384832,LOC131384832
131384833,LOC131384833
131384834,LOC131384834
131384835,LOC131384835
131384836,LOC131384836
131384837,LOC131384837
131384838,LOC131384838
131384839,LOC131384839
131384840,LOC131384840
131384841,LOC131384841
131384842,LOC131384842
131384843,LOC131384843
131384844,LOC131384844
131384845,LOC131384845
131384846,LOC131384846
131384847,LOC131384847
131384848,LOC131384848
131384849,LOC131384849
131384850,LOC131384850
131384851,LOC131384851
131384852,LOC131384852
131384853,LOC131384853
131384854,LOC131384854
131384855,LOC131384855
131384856,LOC131384856
131384857,LOC131384857
131384858,LOC131384858
131384859,LOC131384859
131384860,LOC131384860
131384861,LOC131384861
131384862,LOC131384862
131384863,LOC131384863
131384864,LOC131384864
131384865,LOC131384865
131384866,LOC131384866
131384867,LOC131384867
131384868,LOC131384868
131384869,LOC131384869
131384870,LOC131384870
131384871,LOC131384871
131384872,LOC131384872
131384873,LOC131384873
131384874,LOC131384874
131384875,LOC131384875
131384876,LOC131384876
131384877,LOC131384877
131384878,LOC131384878
131384879,LOC131384879
131384880,LOC131384880
131384881,LOC131384881
131384882,LOC131384882
131384883,LOC131384883
131384884,LOC131384884
131384885,LOC131384885
131384886,LOC131384886
131384887,LOC131384887
131384888,LOC131384888
131384889,LOC131384889
131384890,LOC131384890
131384891,LOC131384891
131384892,LOC131384892
131384893,LOC131384893
131384894,LOC131384894
131384895,LOC131384895
131384896,LOC131384896
131384897,LOC131384897
131384898,LOC131384898
131384899,LOC131384899
131384900,LOC131384900
131384901,LOC131384901
131384902,LOC131384902
131384903,LOC131384903
131384904,LOC131384904
131384905,LOC131384905
131384906,LOC131384906
131384907,LOC131384907
131384908,LOC131384908
131384909,LOC131384909
131384910,LOC131384910
131384911,LOC131384911
131384912,LOC131384912
131384913,LOC131384913
131384914,LOC131384914
131384915,LOC131384915
131384916,LOC131384916
131384917,LOC131384917
131384918,LOC131384918
131384919,LOC131384919
131384920,LOC131384920
131384921,LOC131384921
131384922,LOC131384922
131384923,LOC131384923
131384924,LOC131384924
131384925,LOC131384925
131384926,LOC131384926
131384927,LOC131384927
131384928,LOC131384928
131384929,LOC131384929
131384930,LOC131384930
131384931,LOC131384931
131384932,LOC131384932
131384933,LOC131384933
131384934,LOC131384934
131384935,LOC131384935
131384936,LOC131384936
131384937,LOC131384937
131384938,LOC131384938
131384939,LOC131384939
131384940,LOC131384940
131384941,LOC131384941
131384942,LOC131384942
131384943,LOC131384943
131384944,LOC131384944
131384945,LOC131384945
131384946,LOC131384946
131384947,LOC131384947
131384948,LOC131384948
131384949,LOC131384949
131384950,LOC131384950
131384951,LOC131384951
131384952,LOC131384952
131384953,LOC131384953
131384954,LOC131384954
131384955,LOC131384955
131384956,LOC131384956
131384957,LOC131384957
131384958,LOC131384958
131384959,LOC131384959
131384960,LOC131384960
131384961,LOC131384961
131384962,LOC131384962
131384963,LOC131384963
131384964,LOC131384964
131384965,LOC131384965
131384966,LOC131384966
131384967,LOC131384967
131384968,LOC131384968
131384969,LOC131384969
131384970,LOC131384970
131384971,LOC131384971
131384972,LOC131384972
131384973,LOC131384973
131384974,LOC131384974
131384975,LOC131384975
131384976,LOC131384976
131384977,LOC131384977
131384978,LOC131384978
131384979,LOC131384979
131384980,LOC131384980
131384981,LOC131384981
131384982,LOC131384982
131384983,LOC131384983
131384984,LOC131384984
131384985,LOC131384985
131384986,LOC131384986
131384987,LOC131384987
131384988,LOC131384988
131384989,LOC131384989
131384990,LOC131384990
131384991,LOC131384991
131384992,LOC131384992
131384993,LOC131384993
131384994,LOC131384994
131384995,LOC131384995
131384996,LOC131384996
131384997,LOC131384997
131384998,LOC131384998
131384999,LOC131384999
131385000,LOC131385000
131385001,LOC131385001
131385002,LOC131385002
131385003,LOC131385003
131385004,LOC131385004
131385005,LOC131385005
131385006,LOC131385006
131385007,LOC131385007
131385008,LOC131385008
131385009,LOC131385009
131385010,LOC131385010
131385011,LOC131385011
131385012,LOC131385012
131385013,LOC131385013
131385014,LOC131385014
131385015,LOC131385015
131385016,LOC131385016
131385017,LOC131385017
131385018,LOC131385018
131385019,LOC131385019
131385020,LOC131385020
131385021,LOC131385021
131385022,LOC131385022
131385023,LOC131385023
131385024,LOC131385024
131385025,LOC131385025
131385026,LOC131385026
131385027,LOC131385027
131385028,LOC131385028
131385029,LOC131385029
131385030,LOC131385030
131385031,LOC131385031
131385032,LOC131385032
131385033,LOC131385033
131385034,LOC131385034
131385035,LOC131385035
131385036,LOC131385036
131385037,LOC131385037
131385038,LOC131385038
131385039,LOC131385039
131385040,LOC131385040
131385041,LOC131385041
131385042,LOC131385042
131385043,LOC131385043
131385044,LOC131385044
131385045,LOC131385045
131385046,LOC131385046
131385047,LOC131385047
131385048,LOC131385048
131385049,LOC131385049
131385050,LOC131385050
131385051,LOC131385051
131385052,LOC131385052
131385053,LOC131385053
131385054,LOC131385054
131385055,LOC131385055
131385056,LOC131385056
131385057,LOC131385057
131385058,LOC131385058
131385059,LOC131385059
131385060,LOC131385060
131385061,LOC131385061
131385062,LOC131385062
131385063,LOC131385063
131385064,LOC131385064
131385065,LOC131385065
131385066,LOC131385066
131385067,LOC131385067
131385068,LOC131385068
131385069,LOC131385069
131385070,LOC131385070
131385071,LOC131385071
131385072,LOC131385072
131385073,LOC131385073
131385074,LOC131385074
131385075,LOC131385075
131385076,LOC131385076
131385077,LOC131385077
131385078,LOC131385078
131385079,LOC131385079
131385080,LOC131385080
131385081,LOC131385081
131385082,LOC131385082
131385083,LOC131385083
131385084,LOC131385084
131385085,LOC131385085
131385086,LOC131385086
131385087,LOC131385087
131385088,LOC131385088
131385089,LOC131385089
131385090,LOC131385090
131385091,LOC131385091
131385092,LOC131385092
131385093,LOC131385093
131385094,LOC131385094
131385095,LOC131385095
131385096,LOC131385096
131385097,LOC131385097
131385098,LOC131385098
131385099,LOC131385099
131385100,LOC131385100
131385101,LOC131385101
131385102,LOC131385102
131385103,LOC131385103
131385104,LOC131385104
131385105,LOC131385105
131385106,LOC131385106
131385107,LOC131385107
131385108,LOC131385108
131385109,LOC131385109
131385110,LOC131385110
131385111,LOC131385111
131385112,LOC131385112
131385113,LOC131385113
131385114,LOC131385114
131385115,LOC131385115
131385116,LOC131385116
131385117,LOC131385117
131385118,LOC131385118
131385119,LOC131385119
131385120,LOC131385120
131385121,LOC131385121
131385122,LOC131385122
131385123,LOC131385123
131385124,LOC131385124
131385125,LOC131385125
131385126,LOC131385126
131385127,LOC131385127
131385128,LOC131385128
131385129,LOC131385129
131385130,LOC131385130
131385131,LOC131385131
131385132,LOC131385132
131385133,LOC131385133
131385134,LOC131385134
131385135,LOC131385135
131385136,LOC131385136
131385137,LOC131385137
131385138,LOC131385138
131385139,LOC131385139
131385140,LOC131385140
131385141,LOC131385141
131385142,LOC131385142
131385143,LOC131385143
131385144,LOC131385144
131385145,LOC131385145
131385146,LOC131385146
131385147,LOC131385147
131385148,LOC131385148
131385149,LOC131385149
131385150,LOC131385150
131385151,LOC131385151
131385152,LOC131385152
131385153,LOC131385153
131385154,LOC131385154
131385155,LOC131385155
131385156,LOC131385156
131385157,LOC131385157
131385158,LOC131385158
131385159,LOC131385159
131385160,LOC131385160
131385161,LOC131385161
131385162,LOC131385162
131385163,LOC131385163
131385164,LOC131385164
131385165,LOC131385165
131385166,LOC131385166
131385167,LOC131385167
131385168,LOC131385168
131385169,LOC131385169
131385170,LOC131385170
131385171,LOC131385171
131385172,LOC131385172
131385173,LOC131385173
131385174,LOC131385174
131385175,LOC131385175
131385176,LOC131385176
131385177,LOC131385177
131385178,LOC131385178
131385179,LOC131385179
131385180,LOC131385180
131385181,LOC131385181
131385182,LOC131385182
131385183,LOC131385183
131385184,LOC131385184
131385185,LOC131385185
131385186,LOC131385186
131385187,LOC131385187
131385188,LOC131385188
131385189,LOC131385189
131385190,LOC131385190
131385191,LOC131385191
131385192,LOC131385192
131385193,LOC131385193
131385194,LOC131385194
131385195,LOC131385195
131385196,LOC131385196
131385197,LOC131385197
131385198,LOC131385198
131385199,LOC131385199
131385200,LOC131385200
131385201,LOC131385201
131385202,LOC131385202
131385203,LOC131385203
131385204,LOC131385204
131385205,LOC131385205
131385206,LOC131385206
131385207,LOC131385207
131385208,LOC131385208
131385209,LOC131385209
131385210,LOC131385210
131385211,LOC131385211
131385212,LOC131385212
131385213,LOC131385213
131385214,LOC131385214
131385215,LOC131385215
131385216,LOC131385216
131385217,LOC131385217
131385218,LOC131385218
131385219,LOC131385219
131385220,LOC131385220
131385221,LOC131385221
131385222,LOC131385222
131385223,LOC131385223
131385224,LOC131385224
131385225,LOC131385225
131385226,LOC131385226
131385227,LOC131385227
131385228,LOC131385228
131385229,LOC131385229
131385230,LOC131385230
131385231,LOC131385231
131385232,LOC131385232
131385233,LOC131385233
131385234,LOC131385234
131385235,LOC131385235
131385236,LOC131385236
131385237,LOC131385237
131385238,LOC131385238
131385239,LOC131385239
131385240,LOC131385240
131385241,LOC131385241
131385242,LOC131385242
131385243,LOC131385243
131385244,LOC131385244
131385245,LOC131385245
131385246,LOC131385246
131385247,LOC131385247
131385248,LOC131385248
131385249,LOC131385249
131385250,LOC131385250
131385251,LOC131385251
131385252,LOC131385252
131385253,LOC131385253
131385254,LOC131385254
131385255,LOC131385255
131385256,LOC131385256
131385257,LOC131385257
131385258,LOC131385258
131385259,LOC131385259
131385260,LOC131385260
131385261,LOC131385261
131385262,LOC131385262
131385263,LOC131385263
131385264,LOC131385264
131385265,LOC131385265
131385266,LOC131385266
131385267,LOC131385267
131385268,LOC131385268
131385269,LOC131385269
131385270,LOC131385270
131385271,LOC131385271
131385272,LOC131385272
131385273,LOC131385273
131385274,LOC131385274
131385275,LOC131385275
131385276,LOC131385276
131385277,LOC131385277
131385278,LOC131385278
131385279,LOC131385279
131385280,LOC131385280
131385281,LOC131385281
131385282,LOC131385282
131385283,LOC131385283
131385284,LOC131385284
131385285,LOC131385285
131385286,LOC131385286
131385287,LOC131385287
131385288,LOC131385288
131385289,LOC131385289
131385290,LOC131385290
131385291,LOC131385291
131385292,LOC131385292
131385293,LOC131385293
131385294,LOC131385294
131385295,LOC131385295
131385296,LOC131385296
131385297,LOC131385297
131385298,LOC131385298
131385299,LOC131385299
131385300,LOC131385300
131385301,LOC131385301
131385302,LOC131385302
131385303,LOC131385303
131385304,LOC131385304
131385305,LOC131385305
131385306,LOC131385306
131385307,LOC131385307
131385308,LOC131385308
131385309,LOC131385309
131385310,LOC131385310
131385311,LOC131385311
131385312,LOC131385312
131385313,LOC131385313
131385314,LOC131385314
131385315,LOC131385315
131385316,LOC131385316
131385317,LOC131385317
131385318,LOC131385318
131385319,LOC131385319
